accuracy,loss,val_accuracy,val_loss
0.3517654836177826,2.1123433113098145,0.21212121844291687,2.452963352203369
0.57343590259552,1.398272156715393,0.3559403419494629,1.8413540124893188
0.6450245380401611,1.1264201402664185,0.5651755928993225,1.2921905517578125
0.6989885568618774,0.9504823684692383,0.6820586919784546,0.9700036644935608
0.7307855486869812,0.8403216004371643,0.7368927597999573,0.786526620388031
